1.4204,0.49031,0.40942,-0.13846,0.0081889
-0.086142,0.82326,0.019422,-0.13846,0.0081889
-0.76407,0.15138,0.019422,-0.13846,-1.266
-0.61342,-0.70756,-0.37057,-0.13846,-0.41654
-0.31212,0.27578,1.1894,-0.13846,0.0081889
-0.68875,-0.72715,0.019422,-0.13846,0.85766
0.74244,-0.041454,2.3594,-0.13846,1.7071
-0.086142,0.061874,0.019422,-0.13846,0.68776
0.74244,-0.22428,0.79941,-0.13846,0.0081889
-0.46277,0.48517,-0.37057,-0.13846,0.0081889
2.8516,-0.64919,1.5794,-0.13846,0.0081889
0.44114,0.022005,1.1894,2.0045,1.7071
0.66711,-0.42339,1.5794,-0.13846,0.85766
-1.3667,-0.068422,0.019422,-0.13846,0.0081889
-0.68875,-0.83724,-0.37057,-0.13846,0.0081889
-0.46277,1.1035,-0.37057,0.95812,0.0081889
-1.5927,0.98762,-1.5406,4.7247,-0.67138
-0.61342,-0.0086237,-1.1506,-0.13846,0.0081889
-0.5381,-0.05968,-0.37057,-0.13846,0.0081889
0.29049,-0.64465,-0.37057,-0.13846,0.0081889
-1.0654,2.1427,1.1894,-0.13846,0.0081889
-0.010817,-1.1825,1.9694,-0.13846,0.0081889
1.345,1.266,-0.37057,-0.13846,0.85766
-0.76407,1.6489,0.019422,0.44121,-1.266
-0.16147,-0.84239,-0.37057,-0.13846,0.0081889
1.1191,-0.90777,-1.9306,-0.13846,0.85766
1.345,0.97146,0.019422,-0.13846,0.85766
0.81776,0.013752,0.40942,-0.13846,0.0081889
1.2697,0.46834,0.019422,-0.13846,1.3673
-1.216,-0.84449,-0.37057,-0.13846,0.093136
-1.2914,0.036798,0.019422,-0.13846,0.0081889
0.13983,-0.69755,1.1894,-0.13846,1.7071
-0.61342,-1.0754,1.1894,-0.13846,0.0081889
-0.68875,0.65348,1.1894,-0.13846,0.85766
-1.442,0.95802,0.019422,-0.13846,-0.41654
0.66711,0.83321,1.1894,-0.13846,0.0081889
-1.3667,-0.76237,0.019422,-0.13846,-1.0112
-0.5381,-0.73302,0.79941,-0.13846,0.0081889
-0.23679,-0.60286,-0.37057,-0.13846,0.0081889
0.064509,1.539,0.019422,-0.13846,0.0081889
-0.76407,-1.1435,0.79941,-0.13846,1.7071
-1.0654,-1.3818,-0.37057,-0.13846,0.0081889
-0.010817,-0.67823,-0.37057,0.48714,-0.41654
-0.086142,0.52859,1.1894,-0.13846,0.85766
0.59179,-0.44985,0.79941,-0.13846,-0.3316
-0.010817,-0.63341,1.5794,-0.13846,0.0081889
0.36581,-1.2586,-0.37057,-0.13846,1.7071
-0.8394,-0.29647,0.40942,-0.13846,-0.41654
-1.3667,-1.4634,0.019422,-0.13846,-1.6907
0.81776,-1.0316,0.019422,-0.13846,0.0081889
1.7217,-1.1708,-0.37057,-0.13846,0.0081889
-0.8394,0.33454,0.019422,-0.13846,0.0081889
-1.442,1.0963,0.019422,-0.13846,-0.84128
0.51646,0.0066226,0.40942,-0.13846,0.0081889
2.3996,-0.81963,0.019422,-0.13846,0.0081889
-0.5381,-0.090943,-0.37057,-0.13846,-0.84128
-1.216,-0.18552,0.019422,-0.13846,-1.351
-0.16147,-0.79321,-0.37057,-0.13846,-1.351
1.9476,-0.13245,-1.1506,-0.13846,0.0081889
0.36581,-0.19197,0.019422,-0.13846,0.0081889
0.66711,-0.089177,0.019422,-0.13846,-0.1617
-0.31212,0.021108,-0.37057,-0.13846,0.0081889
-0.38744,-0.29759,1.1894,-0.13846,0.0081889
-1.2914,0.90867,-0.37057,-0.13846,-0.41654
1.0437,0.51682,-0.37057,-0.13846,0.43292
0.74244,-0.073722,-0.37057,-0.13846,0.51787
-1.1407,0.1693,1.1894,-0.13846,0.0081889
2.4749,2.7029,0.019422,-0.13846,-3.2198
-0.68875,-0.039116,-0.37057,-0.13846,1.7071
0.29049,0.29535,1.1894,-0.13846,0.85766
2.249,-1.4271,-3.1005,-0.13846,-1.6907
-0.99005,0.51545,-0.37057,-0.13846,0.0081889
0.44114,-1.0642,1.5794,-0.13846,0.0081889
-0.76407,-0.97325,-0.37057,-0.13846,0.0081889
0.51646,0.047352,1.5794,-0.13846,0.0081889
-0.16147,0.1024,0.019422,-0.13846,0.0081889
0.064509,0.35903,0.79941,-0.13846,0.17808
0.59179,-0.84453,1.5794,-0.13846,0.0081889
-1.5173,-1.5403,-1.1506,-0.13846,-2.0305
2.0983,-1.2776,0.40942,-0.13846,-1.6907
-0.8394,-0.64229,-0.37057,-0.13846,0.0081889
-0.76407,-0.18596,-0.37057,-0.13846,0.0081889
0.96842,-0.90401,0.019422,-0.13846,0.0081889
-0.8394,2.1033,1.1894,-0.13846,0.85766
-0.76407,-0.41879,1.1894,-0.13846,0.0081889
-0.8394,0.52507,-0.37057,-0.13846,-1.266
-1.2914,1.0608,-0.37057,-0.13846,0.0081889
-0.31212,2.6083,-0.37057,-0.13846,0.0081889
-1.5173,-0.10801,-0.37057,-0.13846,-2.3703
-0.38744,-1.4366,1.1894,-0.13846,2.1319
0.44114,-0.13144,0.019422,-0.13846,-0.1617
0.36581,-0.73625,0.019422,-0.13846,0.0081889
-0.61342,3.9669,0.019422,-0.13846,0.43292
0.13983,0.82,-2.3206,-0.13846,0.0081889
-0.086142,-1.511,0.019422,-0.13846,0.17808
-0.31212,0.97998,-0.37057,-0.13846,0.0081889
0.21516,-0.47763,1.1894,-0.13846,0.0081889
1.1191,-0.55032,1.1894,-0.13846,0.85766
-0.5381,-0.86899,1.5794,-0.13846,0.85766
1.4957,-0.78167,2.3594,-0.13846,-3.3047
-0.010817,-0.36808,0.019422,-0.13846,-1.0112
-1.0654,-0.32872,0.019422,-0.13846,0.0081889
0.21516,2.9719,1.1894,-0.13846,0.0081889
0.66711,-0.67865,0.019422,-0.13846,0.43292
0.21516,-0.58968,1.1894,-0.13846,-1.351
-1.1407,0.013897,-2.7105,-0.13846,0.0081889
-0.16147,-0.87401,0.019422,-0.13846,0.0081889
0.13983,-1.2597,1.5794,1.8704,1.2824
-0.23679,-0.51511,1.5794,0.90249,0.0081889
-1.0654,-1.476,-0.37057,-0.13846,0.0081889
-0.91472,1.8251,1.5794,-0.13846,0.0081889
-1.442,-0.22829,-0.37057,-0.13846,0.0081889
0.96842,0.57498,1.1894,-0.13846,0.85766
0.29049,0.53416,0.019422,-0.13846,0.0081889
-0.086142,-1.3375,-0.37057,-0.13846,-0.41654
-1.5173,-0.50449,-1.1506,-0.13846,0.0081889
-0.16147,-0.60782,1.1894,0.90249,-0.3316
-0.23679,-1.4457,-0.37057,-0.13846,1.7071
1.4957,0.13326,-0.37057,2.0045,-0.41654
-1.5927,-1.1821,-1.1506,-0.13846,-2.3703
0.44114,-0.31625,-0.37057,-0.13846,0.0081889
-0.086142,0.11328,-0.37057,-0.13846,0.0081889
-0.23679,-0.38105,0.019422,-0.13846,0.0081889
1.6463,-0.99684,-0.37057,-0.13846,0.0081889
1.1944,-0.63808,-2.3206,-0.13846,0.0081889
-0.086142,3.9865,1.1894,-0.13846,1.7071
0.89309,1.0641,0.79941,-0.13846,0.0081889
-0.010817,-0.11998,1.1894,-0.13846,0.85766
0.51646,-0.78287,1.1894,-0.13846,1.2824
-0.99005,0.53585,-1.5406,-0.13846,0.0081889
-0.5381,0.018182,0.019422,-0.13846,0.0081889
1.9476,-0.074256,-3.1005,-0.13846,0.0081889
3.9061,-1.3055,-0.37057,-0.13846,0.0081889
1.1944,-0.17368,-0.37057,-0.13846,-1.6907
1.1191,-0.50272,-3.4905,-0.13846,-0.41654
-1.5173,0.42994,-0.37057,-0.13846,0.0081889
1.6463,-1.5549,-1.5406,-0.13846,-2.5402
2.0983,-0.25516,-0.37057,0.062516,0.85766
2.7762,1.0722,0.40942,-0.13846,-1.6907
2.023,-0.17264,-0.37057,-0.13846,0.0081889
-0.23679,3.1048,-1.1506,0.38558,0.0081889
0.21516,-0.59287,-0.37057,-0.13846,-0.1617
-0.99005,-0.32722,0.019422,-0.13846,0.17808
-0.38744,-0.76889,0.019422,-0.13846,0.0081889
-0.76407,-1.0793,1.9694,-0.13846,1.2824
1.571,0.65992,-0.37057,-0.13846,0.0081889
0.13983,-0.22945,0.019422,-0.13846,-0.1617
0.21516,-0.14236,1.1894,-0.13846,0.85766
-0.010817,-0.73176,1.5794,-0.13846,2.5566
-1.1407,-0.7283,-0.37057,-0.13846,0.0081889
0.13983,1.3773,1.1894,-0.13846,0.0081889
0.21516,0.0013412,-0.37057,-0.13846,-1.6907
-1.0654,0.70708,0.79941,-0.13846,0.85766
-1.3667,-0.6948,0.019422,-0.13846,-1.6907
-0.010817,-0.14825,0.019422,-0.13846,0.0081889
1.345,0.07,-0.37057,-0.13846,-0.41654
1.4957,0.36909,-0.37057,-0.13846,0.43292
-0.46277,-0.10814,-0.37057,-0.13846,-0.50149
0.13983,0.10622,0.79941,-0.13846,1.7071
0.51646,-0.38693,-0.37057,-0.13846,0.0081889
0.21516,-0.75271,1.9694,-0.13846,0.0081889
0.29049,1.7659,1.1894,-0.13846,0.0081889
1.571,-0.22217,-1.5406,-0.13846,-0.84128
-1.442,-1.5262,0.019422,-0.13846,0.0081889
1.4957,0.57218,0.019422,-0.13846,-1.6907
0.29049,0.97105,-0.37057,-0.13846,0.0081889
-1.3667,-0.70718,-0.37057,-0.13846,0.0081889
-0.46277,-0.21084,-0.37057,-0.13846,-0.84128
0.51646,-0.074166,0.40942,-0.13846,0.43292
0.89309,0.078497,-2.3206,-0.13846,0.0081889
-0.16147,-0.415,1.1894,-0.13846,0.0081889
0.51646,-0.88562,-0.37057,-0.13846,1.7071
-1.5927,0.45354,-1.1506,-0.13846,-2.3703
1.571,-0.4515,0.019422,0.44121,0.0081889
-0.91472,1.653,-1.1506,-0.13846,0.0081889
-0.086142,0.55661,0.019422,-0.13846,2.9813
-1.442,0.20929,0.019422,-0.13846,-1.351
1.9476,-1.5824,-0.37057,-0.13846,0.0081889
-0.38744,-0.093969,1.1894,-0.13846,0.43292
-0.38744,0.23872,-0.37057,-0.13846,0.0081889
1.7217,-1.1413,-0.37057,-0.13846,0.0081889
-1.5927,-0.041608,-1.9306,0.012023,-1.351
0.89309,-1.4966,1.5794,0.20487,4.9351
-0.8394,0.12009,1.5794,-0.13846,-0.41654
-0.61342,-1.1367,-0.37057,-0.13846,0.0081889
0.36581,2.5558,-0.37057,-0.13846,0.0081889
0.44114,-0.22583,0.019422,0.90249,0.0081889
-0.23679,-0.051446,0.019422,-0.13846,0.0081889
-0.99005,-0.018715,0.019422,-0.13846,0.0081889
-1.0654,0.75751,0.019422,0.90249,0.68776
-1.216,-1.4579,1.1894,-0.13846,-2.1155
0.29049,-0.88928,0.019422,0.60011,0.0081889
-0.31212,-0.18517,0.79941,-0.13846,0.43292
1.6463,-0.19833,1.1894,-0.13846,0.17808
-1.2914,0.089739,-0.37057,-0.13846,0.0081889
1.4204,2.0773,1.5794,2.0045,0.0081889
0.21516,0.22356,1.9694,-0.13846,1.7071
0.89309,-0.17433,0.019422,-0.13846,0.43292
-0.99005,1.5956,1.1894,-0.13846,0.0081889
0.89309,-0.017837,-2.3206,-0.13846,0.0081889
-0.16147,0.040757,1.1894,-0.13846,0.43292
-0.5381,-0.61835,-0.37057,-0.13846,0.0081889
-0.68875,0.22254,1.1894,-0.13846,1.3673
-1.2914,0.32683,0.019422,-0.13846,0.43292
-0.8394,0.47604,1.1894,-0.13846,0.0081889
2.023,-0.76783,-0.37057,-0.13846,-2.0305
-0.086142,-1.254,1.1894,-0.13846,1.7071
0.064509,-0.34796,1.5794,0.35563,0.0081889
-1.0654,0.74535,-0.37057,-0.13846,0.0081889
-0.010817,-0.23901,-0.37057,-0.13846,3.4061
0.74244,-0.44919,1.1894,0.95812,0.0081889
-1.2914,-0.3817,0.019422,-0.13846,-1.266
-0.5381,0.19574,-0.37057,-0.13846,0.43292
1.2697,0.38759,-0.37057,0.48714,0.0081889
-1.0654,0.97333,0.019422,-0.13846,0.0081889
0.36581,-0.20412,-0.37057,-0.13846,0.0081889
-0.91472,-0.017284,0.79941,-0.13846,0.43292
0.59179,-1.0216,0.79941,-0.13846,-0.58644
-0.23679,-0.018462,0.79941,-0.13846,0.0081889
0.21516,-1.4573,0.019422,-0.13846,1.1974
-0.91472,-1.237,1.1894,-0.13846,0.0081889
-0.31212,-0.47973,1.5794,0.90249,-0.41654
-1.442,6.0197,0.019422,-0.13846,-1.266
-0.16147,0.088362,1.1894,-0.13846,0.0081889
-1.216,0.034832,0.019422,-0.13846,-2.1155
-1.0654,-0.035321,0.019422,-0.13846,0.0081889
2.9269,-0.51762,0.019422,-0.13846,0.0081889
-1.216,1.8411,-2.7105,-0.13846,0.0081889
-0.68875,2.0592,0.019422,-0.13846,0.0081889
1.797,-0.32623,-0.37057,-0.13846,-1.351
0.064509,-0.19518,-0.37057,-0.13846,0.0081889
0.36581,-1.3181,0.019422,-0.13846,0.85766
-0.23679,-0.088262,-0.37057,-0.13846,0.43292
-0.68875,0.04102,-1.1506,-0.13846,0.0081889
2.8516,-0.19517,1.5794,-0.13846,-2.5402
1.8723,-1.0642,-0.37057,-0.13846,0.43292
-1.1407,0.14266,0.40942,-0.13846,-2.1155
0.36581,-0.073604,0.019422,-0.13846,0.85766
1.4957,1.1353,-0.37057,-0.13846,0.0081889
2.0983,-0.6154,-0.37057,0.15394,1.2824
0.21516,0.097041,0.019422,-0.13846,0.43292
-0.91472,0.26009,1.1894,-0.13846,0.0081889
0.66711,-0.15552,0.40942,-0.13846,0.0081889
1.2697,-0.88152,-1.5406,-0.13846,0.0081889
1.1191,0.42354,-0.37057,-0.13846,0.0081889
-1.5927,0.68023,-2.7105,-0.13846,0.68776
-0.61342,-0.92056,-0.37057,-0.13846,0.0081889
0.81776,-1.1293,1.5794,-0.13846,1.7071
-1.442,-0.83108,-0.37057,-0.13846,-0.84128
0.51646,0.59191,-0.37057,-0.13846,0.0081889
-0.91472,-0.91421,0.79941,-0.13846,0.0081889
-0.010817,0.91157,0.40942,0.90249,0.0081889
-0.16147,-0.69375,-0.37057,0.90249,0.0081889
-0.38744,-1.0038,-0.37057,-0.13846,-1.6907
-1.216,0.88336,0.019422,-0.13846,0.0081889
0.36581,0.4171,1.1894,-0.13846,0.17808
2.1736,-1.4469,-1.1506,-0.13846,-2.7101
-0.61342,-0.39737,0.40942,-0.13846,0.0081889
1.345,-0.85812,0.79941,-0.13846,-1.266
-0.5381,-0.35683,1.1894,-0.13846,-1.266
-0.38744,-0.70561,1.1894,-0.13846,0.0081889
-0.91472,-0.032531,-0.37057,-0.13846,0.0081889
-0.38744,-0.7654,1.1894,-0.13846,0.0081889
0.59179,1.213,-1.1506,-0.13846,-0.84128
1.571,1.5959,1.1894,-0.13846,0.0081889
-0.010817,-0.90972,-0.37057,-0.13846,0.0081889
2.023,-0.31211,-1.1506,-0.13846,0.0081889
0.13983,-0.9034,0.40942,-0.13846,0.0081889
0.29049,-0.76009,-0.37057,-0.13846,-0.41654
-0.91472,-0.7132,-1.9306,-0.13846,0.0081889
-0.16147,1.3785,-1.5406,-0.13846,-1.351
1.797,0.67253,1.5794,-0.13846,0.0081889
0.36581,-0.1381,1.1894,-0.13846,0.43292
0.36581,-0.19276,1.1894,-0.13846,0.43292
-1.216,1.9439,-0.37057,-0.13846,1.2824
-0.76407,-0.93843,-0.37057,-0.13846,0.0081889
1.345,-0.1157,0.019422,-0.13846,0.43292
-1.216,1.5105,0.79941,-0.13846,-2.1155
1.4204,0.15034,1.1894,-0.13846,0.43292
0.064509,2.5837,-0.37057,-0.13846,0.0081889
-0.91472,-0.0903,0.019422,-0.13846,-2.1155
-1.5927,-0.96055,-1.1506,-0.13846,-2.5402
0.13983,-0.10721,0.40942,-0.13846,-0.1617
0.51646,0.55075,-0.37057,-0.13846,0.0081889
0.44114,-0.32187,-0.37057,-0.13846,0.0081889
-1.3667,1.4041,0.019422,-0.13846,-2.5402
-0.38744,0.64818,-0.37057,-0.13846,0.0081889
-1.1407,-1.4514,0.019422,-0.13846,0.0081889
0.59179,-1.0412,1.5794,-0.13846,-0.84128
-0.010817,-0.20769,-0.37057,-0.13846,0.85766
1.1944,-0.19508,-0.37057,-0.13846,0.0081889
0.59179,0.17305,-2.7105,-0.13846,0.43292
-0.99005,1.351,0.019422,-0.13846,0.0081889
0.59179,-0.78953,0.019422,-0.13846,0.0081889
-0.16147,-0.71151,0.019422,-0.13846,0.0081889
-1.1407,1.814,-0.37057,-0.13846,-1.266
-0.68875,-0.55895,-0.37057,-0.13846,0.0081889
0.44114,-0.30642,0.019422,-0.13846,-2.88
-1.442,-1.5439,0.019422,-0.13846,-2.0305
-1.442,0.33101,-0.37057,-0.13846,0.0081889
-0.23679,0.21964,-0.37057,-0.13846,0.0081889
-0.8394,0.95527,1.1894,-0.13846,0.85766
0.59179,0.74368,0.79941,-0.13846,0.0081889
-0.31212,-0.88554,1.1894,0.95812,0.43292
-0.31212,0.0028179,-0.37057,-0.13846,-0.41654
0.44114,-0.72736,0.019422,-0.13846,0.0081889
0.51646,-0.89574,0.019422,-0.13846,0.0081889
-1.3667,-0.53043,-0.37057,-0.13846,-0.41654
-0.99005,-0.98726,1.1894,-0.13846,1.2824
1.0437,-0.57683,1.1894,-0.13846,0.85766
-1.3667,1.9953,0.019422,-0.13846,0.0081889
-0.76407,-0.79066,0.019422,-0.13846,0.0081889
0.89309,0.83796,1.1894,-0.13846,0.0081889
-0.31212,0.2884,0.40942,-0.13846,2.0469
-0.76407,-0.26608,-2.3206,-0.13846,0.0081889
0.21516,2.2605,1.5794,-0.13846,2.1319
-0.76407,-0.77643,-0.37057,-0.13846,0.0081889
0.59179,1.0998,-0.37057,-0.13846,-1.266
-0.76407,-0.65865,0.019422,-0.13846,0.0081889
-0.46277,1.5292,0.019422,-0.13846,0.85766
0.21516,-1.3906,0.019422,-0.13846,-1.351
-1.0654,0.4176,-0.37057,-0.13846,0.0081889
-0.38744,-0.70074,0.019422,-0.13846,0.0081889
0.59179,-0.067643,2.3594,2.0045,1.7071
-0.5381,7.5858,0.019422,-0.13846,0.0081889
-0.23679,-0.93682,-0.76057,-0.13846,0.85766
1.0437,-0.046119,-3.1005,-0.13846,0.0081889
-0.61342,2.0851,-1.1506,-0.13846,-1.7757
-0.31212,0.43496,-1.1506,-0.13846,0.0081889
-0.31212,0.40249,-0.37057,-0.13846,0.0081889
-1.3667,-1.2146,0.019422,-0.13846,-0.84128
-1.5927,-0.18869,-1.1506,0.17192,-1.8606
-0.46277,-0.94078,1.1894,-0.13846,0.0081889
-0.68875,-0.067507,-0.37057,-0.13846,0.0081889
-0.38744,0.296,-1.5406,-0.13846,-0.41654
-0.99005,-0.56601,-0.37057,-0.13846,1.7071
-0.16147,0.53755,1.5794,-0.13846,0.0081889
-1.1407,0.07972,-0.37057,-0.13846,2.7265
1.8723,0.23949,-0.37057,-0.13846,0.0081889
0.66711,0.83005,1.5794,-0.13846,0.0081889
3.1529,-0.79802,-0.37057,-0.13846,-1.351
-1.5927,0.060406,-1.1506,-0.13846,0.0081889
0.13983,0.074855,1.1894,0.17163,0.0081889
-0.61342,-1.5055,0.79941,-0.13846,-1.266
-0.8394,-0.72015,0.019422,-0.13846,0.0081889
-0.38744,0.11371,1.5794,-0.13846,0.85766
-0.31212,0.80616,-0.37057,-0.053731,1.7071
-0.31212,-0.71417,0.019422,-0.13846,0.0081889
-1.1407,-1.0379,0.019422,-0.13846,0.0081889
0.29049,1.3072,0.019422,-0.13846,0.0081889
-0.68875,1.518,1.1894,-0.13846,0.0081889
0.51646,-1.3588,-0.37057,-0.13846,-1.0112
-1.0654,-0.043302,-0.37057,-0.13846,0.0081889
0.44114,-0.71767,0.019422,-0.13846,0.0081889
-0.8394,1.9024,-1.9306,-0.13846,0.0081889
-1.3667,0.92741,0.019422,-0.13846,-0.41654
0.44114,0.8576,-0.37057,-0.13846,0.0081889
0.96842,-1.2586,-0.37057,-0.13846,0.0081889
-1.3667,-0.44675,-0.37057,-0.13846,0.0081889
-1.5927,0.57089,-1.1506,-0.13846,-2.9649
-1.442,0.095537,-0.37057,-0.13846,0.0081889
0.51646,0.013399,0.019422,-0.13846,1.2824
1.6463,0.44579,-0.37057,-0.13846,0.0081889
0.29049,0.015673,0.79941,-0.13846,0.0081889
0.44114,0.35359,-0.37057,-0.13846,0.0081889
0.13983,-1.114,0.40942,-0.13846,0.0081889
-0.61342,-0.14022,-0.37057,-0.13846,0.0081889
-0.010817,1.4082,0.019422,-0.13846,0.85766
-1.1407,-1.2849,-0.37057,-0.13846,1.7071
-0.46277,-0.7257,0.019422,-0.13846,0.0081889
0.44114,-0.71767,0.79941,-0.13846,0.0081889
1.1944,0.84224,-0.37057,-0.13846,0.0081889
-0.46277,-0.573,1.1894,-0.13846,0.85766
0.89309,-0.022457,-3.1005,-0.13846,0.0081889
-1.0654,-0.23357,1.1894,-0.13846,-1.6907
-0.086142,-0.62639,-0.37057,-0.13846,1.7071
1.0437,-1.4518,-0.37057,-0.13846,0.0081889
-0.010817,-1.4664,0.019422,-0.13846,0.0081889
0.81776,-0.027874,1.5794,-0.13846,0.43292
-0.61342,-0.70028,1.1894,-0.13846,-2.0305
1.6463,0.055369,0.019422,-0.13846,0.0081889
-1.216,-0.50703,0.019422,-0.13846,0.0081889
-0.23679,0.80777,-0.37057,-0.13846,0.0081889
-0.61342,0.97962,-0.37057,-0.13846,1.7071
2.1736,-1.3267,0.40942,-0.13846,-1.351
0.59179,0.75501,1.1894,-0.13846,0.0081889
-1.5927,0.1451,-1.9306,-0.13846,-2.88
-1.216,0.77526,0.019422,-0.13846,-0.84128
-0.8394,-0.31433,-1.5406,-0.13846,0.0081889
-1.1407,0.018581,-0.37057,-0.13846,-0.41654
-0.38744,-0.76193,0.79941,-0.13846,0.43292
0.36581,-0.22767,0.019422,-0.13846,-1.6907
-0.76407,-1.1392,1.1894,-0.13846,-1.6907
0.21516,-0.020174,-0.37057,-0.13846,0.0081889
1.0437,0.68755,-0.76057,-0.053731,0.0081889
-0.99005,-0.05506,0.019422,-0.13846,-1.6907
1.8723,1.8632,-3.1005,-0.13846,-0.41654
1.571,0.82541,-0.37057,-0.13846,0.43292
0.51646,-0.28469,1.1894,-0.13846,0.0081889
-0.010817,-0.94951,1.1894,2.0045,1.7071
0.13983,1.3777,-0.37057,-0.13846,-0.41654
0.59179,1.59,-0.37057,-0.13846,0.0081889
-0.23679,-1.4824,0.79941,-0.13846,1.7071
-0.31212,-0.077925,-0.37057,-0.13846,-1.266
-0.38744,-0.16076,1.1894,-0.13846,-1.6907
0.21516,1.3341,-0.37057,-0.13846,-0.3316
-1.3667,0.60601,0.019422,-0.13846,0.0081889
-1.1407,1.8775,-2.7105,-0.13846,0.0081889
-0.91472,-1.1918,0.019422,-0.13846,-0.41654
