0.3827,-0.37976,-0.25303
0.57104,-0.39355,-0.17925
0.10018,-0.2208,-0.92481
1.7011,0.3221,3.0437
0.47687,-0.40242,-0.04723
0.94774,-0.3906,1.0517
1.4186,-0.43263,4.694
0.0060073,-0.030305,4.3911
0.47687,-0.44216,-0.27245
1.5128,-0.2878,-0.30351
0.10018,-0.43099,-0.81608
-1.0299,-0.39749,-0.17537
1.7953,-0.35217,1.2614
1.7953,-0.42968,-0.14431
1.5128,-0.45957,-0.33069
-0.46486,-0.41424,0.65172
1.3244,-0.32162,0.11198
1.7953,-0.42081,-0.61028
-0.18234,-0.44741,-0.2142
0.47687,-0.3722,-0.2375
0.28853,-0.66878,-0.0045163
1.1361,-0.41786,-0.52097
1.0419,-0.40538,-0.11324
1.7011,-0.38862,-0.7889
-1.3124,-0.44741,0.55076
0.28853,-0.42968,-0.2375
0.57104,-0.39782,-0.26468
-0.6532,-0.42738,-0.92092
1.7011,-0.43756,0.99343
0.3827,-0.27564,2.2943
-1.1241,-0.43723,-0.24915
0.47687,-0.42147,-0.4433
1.4186,-0.45858,-0.17925
-0.46486,-0.30028,0.10809
1.7011,-0.42081,-0.58698
0.28853,-0.40012,-0.043347
0.0060073,-0.33213,1.009
-0.74738,-0.46942,0.41097
1.7011,-0.36137,-0.31128
1.5128,-0.44741,-0.62193
1.4186,-0.42902,0.7022
0.94774,-0.43888,-0.6957
-0.6532,-0.44643,-0.5365
0.19435,-0.43395,-0.50932
1.0419,-0.44512,-0.32293
-0.74738,-0.41293,0.014899
-1.1241,-0.17876,-0.7656
-0.6532,-0.45267,-0.69959
-0.93572,-0.44741,-0.44719
1.3244,0.36578,1.2458
1.3244,-0.058222,1.6264
-0.84155,-0.37614,0.33719
-0.27651,0.10599,-0.2841
1.3244,-0.18401,-0.61416
-1.2182,-0.44741,-0.51708
-1.6891,-0.41654,-0.25303
-0.84155,-0.44741,-0.47437
0.19435,-0.44741,-0.719
-0.84155,-0.27761,1.0478
0.47687,-0.36038,1.0983
1.1361,-0.13639,-0.36953
-0.6532,-0.44643,0.16634
1.5128,-0.43362,-0.82385
-0.37068,-0.43526,-0.21032
1.7011,-0.42869,-0.62193
-0.74738,-0.44019,-0.72677
1.4186,-0.44479,-0.39282
0.66522,-0.35118,-0.058879
0.19435,-0.44643,-0.28021
1.2303,-0.33312,1.2458
0.94774,-0.45365,-0.36953
-1.4066,-0.44741,1.3662
-0.088166,-0.44873,6.8918
-0.18234,-0.4415,-0.67241
0.85356,-0.40176,-0.5598
0.0060073,-0.44741,-0.5598
0.94774,0.17102,-0.78113
1.7953,-0.37647,-0.078295
1.0419,-0.19058,-0.64134
0.66522,-0.15051,-0.50543
0.66522,0.11256,-0.58698
-0.18234,-0.43198,-0.29963
0.57104,-0.38961,0.17411
-0.088166,-0.045085,1.1643
0.3827,-0.41917,0.045964
-1.4066,-0.42048,-0.11713
1.0419,-0.35841,-0.61804
1.2303,0.0051656,-0.070529
1.2303,-0.38698,1.6108
0.85356,-0.44741,-0.09771
-0.55903,-0.44741,3.0981
0.28853,-0.0017315,-0.031698
1.1361,-0.44117,-0.023932
-0.55903,-0.30487,-0.4666
1.7953,-0.4172,-0.49767
1.1361,-0.069389,0.59736
0.66522,-0.43395,-0.3074
-0.6532,-0.43066,-0.92869
1.2303,-0.37713,0.77598
0.94774,-0.066104,1.7817
-0.93572,-0.43526,0.21294
-0.55903,-0.18894,1.6497
-0.55903,-0.42804,3.1796
-0.27651,-0.36432,0.61289
-0.46486,-0.37812,-0.43554
1.6069,-0.37023,-0.35399
-0.088166,0.99243,0.2207
1.2303,0.89259,-0.45884
-0.6532,-0.43001,0.34108
-0.93572,-0.44741,1.1798
0.94774,0.25116,-0.33458
-0.74738,-0.3236,-0.15984
1.3244,-0.42344,-0.45107
0.10018,-0.30126,-0.7423
-0.6532,-0.36761,0.12751
-0.74738,-0.34659,0.1974
-0.27651,-0.39651,-0.039464
0.85356,-0.3906,-0.62193
0.19435,-0.31604,-0.0083994
1.8895,0.021587,-0.68405
0.57104,-0.37549,1.2381
0.66522,-0.44512,0.10809
0.28853,-0.25857,0.84976
-0.55903,-0.34954,1.3701
-0.55903,-0.44741,0.82646
0.85356,1.4243,0.47699
0.0060073,-0.38961,-0.83938
0.0060073,-0.27761,-0.027815
-0.18234,-0.36301,0.58183
0.10018,-0.42902,-0.16761
-0.27651,-0.5755,0.11198
1.1361,-0.33903,-0.16372
1.7011,-0.38337,0.41874
-0.46486,-0.34856,-0.18702
1.2303,-0.46088,0.11586
-0.088166,-0.28878,-0.35011
0.57104,-0.43822,0.31001
1.1361,-0.44314,0.58959
0.47687,-0.13048,-0.31516
-0.18234,-0.32327,-0.50932
-0.088166,-0.37549,0.38379
-1.2182,-0.341,-0.32293
-0.55903,-0.47008,0.16246
1.3244,-0.44741,-0.47437
0.19435,-0.38009,4.5076
0.66522,-0.35611,-0.51708
1.6069,-0.097634,-0.17537
-0.74738,-0.43625,-0.89762
-0.46486,-0.10814,-0.078295
1.1361,0.034396,-0.52097
0.57104,-0.45136,-0.93257
-0.93572,-0.31998,1.8322
1.5128,-0.35086,1.8943
1.1361,0.15263,-0.53261
1.3244,-0.24149,-0.043347
0.3827,-0.4392,-0.84714
1.1361,-0.34396,-0.29963
-0.37068,-0.44741,-0.6957
0.28853,-0.42574,-0.20255
0.75939,-0.45037,0.50805
0.47687,-0.33279,-0.50932
0.19435,-0.41457,1.7235
-0.27651,-0.44741,-0.41612
0.19435,-0.30487,-0.54815
0.75939,0.61572,-0.10159
0.10018,-0.3571,0.58183
-1.7833,-0.44741,-0.3074
-0.088166,-0.37943,-0.85103
-0.18234,-0.28878,0.092561
0.94774,0.2909,1.77
0.75939,-0.30685,-0.80831
1.1361,-0.44741,-0.29963
-0.6532,-0.44741,-0.45107
-0.74738,-0.40143,-0.12101
0.85356,-0.34987,-0.54038
-0.18234,-0.35578,0.39932
1.7011,-0.1515,-0.719
-1.0299,0.39764,-0.7423
-0.46486,-0.40045,0.35661
-0.088166,-0.29141,0.28671
1.1361,-0.42442,1.3701
-0.6532,-0.34297,-0.56368
-0.37068,-0.3571,-0.4899
0.10018,-0.20372,-0.77725
0.0060073,-0.3699,-0.41612
-1.0299,-0.4392,-0.65687
-0.37068,-0.25035,-0.41224
-0.18234,-0.56204,1.3701
0.0060073,-0.38731,-0.57533
-0.088166,-0.44741,0.7954
0.10018,-0.44741,1.1798
-0.088166,-0.44741,2.7331
1.5128,-0.093364,-0.96364
1.4186,-0.39651,-0.54426
-0.37068,-0.38501,-0.64522
1.7011,-0.34264,-0.44719
-0.18234,-0.50817,-0.26857
0.75939,-0.43198,-0.093827
-0.27651,-0.26021,-0.71124
-0.46486,-0.44117,-0.26857
0.85356,-0.42738,1.4089
0.0060073,-0.46778,-0.7889
1.2303,-0.36268,0.20129
1.6069,-0.42245,-0.39671
-1.0299,-0.44741,-0.98305
-0.74738,-0.33181,-0.12877
0.57104,-0.32655,-0.51708
0.85356,-0.33608,-0.9947
-0.84155,-0.010271,0.10809
-0.088166,-0.22671,-0.36564
-0.37068,-0.42837,-0.62193
1.2303,-0.30061,1.8788
-1.5949,-0.30849,-0.12489
1.2303,-0.44741,-0.5365
-0.6532,-0.44117,0.40321
1.4186,-0.44314,0.38379
-0.93572,-0.44643,-0.22585
-1.5949,-0.42048,-0.21032
0.10018,-0.43822,-0.5132
1.5128,-0.1873,-0.75007
0.10018,-0.31341,-0.58698
0.94774,-0.27302,0.034314
1.5128,-0.37812,-0.039464
-0.46486,-0.42705,-0.16761
1.1361,-0.36301,-0.1909
0.85356,-0.042129,-0.20644
1.2303,-0.34462,-0.68017
1.3244,-0.41818,-0.59086
0.28853,-0.40505,-0.26857
0.19435,-0.44741,-0.59474
1.4186,-0.33148,-0.59086
1.2303,-0.16792,-0.58309
1.3244,-0.41588,0.20517
-0.37068,-0.3167,-0.17149
-0.74738,-0.38403,-0.4899
0.47687,-0.56499,0.38767
-0.46486,-0.27039,0.75657
0.94774,-0.44741,0.41097
-0.088166,-0.44741,-0.47437
0.10018,-0.28648,0.4964
0.94774,-0.44741,-0.33069
0.75939,-0.31506,-0.066646
0.66522,-0.39454,-0.13266
-0.84155,0.39272,-0.42777
-0.93572,-0.41523,-0.24138
1.3244,-0.40964,-0.57145
-0.088166,-0.30422,-0.10548
0.57104,-0.17449,0.22459
1.5128,-0.37976,-0.16372
0.0060073,-0.35217,-0.070529
0.66522,-0.44709,1.5953
0.10018,-0.42869,0.64784
-1.0299,-0.59751,-0.44719
1.6069,0.0081215,-0.32681
0.3827,7.6314,0.21294
0.75939,-0.43756,-0.47825
0.10018,-0.11176,-0.43554
1.1361,-0.42902,-0.41224
0.94774,-0.44807,0.55853
-0.84155,-0.40767,-0.17537
0.0060073,-0.17087,-0.4433
0.19435,-0.21981,-0.52097
-0.088166,-0.55678,-0.29186
0.85356,0.056073,0.25953
-0.6532,-0.43231,-0.85103
1.1361,-0.4415,0.95072
0.3827,-0.43296,-0.63357
-0.18234,-0.48026,1.638
0.28853,-0.27991,0.63231
1.3244,-0.22244,-0.32681
0.47687,-0.386,-0.56368
0.3827,-0.42574,2.1351
-0.6532,-0.26349,-0.23362
-0.46486,-0.44741,-0.24527
1.7011,-0.43855,0.34496
-0.93572,-0.44347,-0.19479
0.28853,-0.43625,0.5663
-0.74738,-0.096649,0.53523
-0.088166,-0.37812,-0.16372
0.47687,-0.3236,-0.62193
0.66522,-0.36104,0.35661
0.10018,-0.032604,-0.5598
-1.3124,-0.44479,-0.66076
0.66522,-0.40603,0.46922
1.7011,-0.37187,-0.26468
0.47687,-0.1712,-0.38894
-0.27651,-0.34626,-0.60639
0.19435,-0.44709,0.18575
-0.27651,-0.41917,-0.15596
-1.6891,-0.39585,-0.79278
-0.6532,-0.44019,0.33331
-0.27651,-0.43231,-0.24527
-0.37068,-0.022751,1.5293
-1.5008,-0.40735,0.10809
0.66522,-0.40439,-0.26857
0.75939,-0.40045,-0.68017
-0.27651,-0.31834,-0.28798
0.19435,-0.41523,-0.089944
-0.74738,-0.44741,0.12363
1.3244,-0.37385,-0.10159
-0.27651,-0.19879,-0.48602
0.75939,-0.36695,0.23235
-0.088166,2.3397,0.0071329
0.19435,-0.33246,0.69444
-0.27651,-0.44085,0.55853
1.6069,0.10008,-0.67241
1.5128,-0.33411,-0.51708
-0.84155,-0.44413,0.94295
1.4186,-0.17482,3.6611
1.6069,-0.43789,-0.020049
1.7953,-0.26842,2.9971
-0.37068,2.4198,-0.42389
0.47687,-0.29075,-0.5598
-1.3124,-0.4461,-0.058879
0.19435,-0.051653,1.9836
-0.84155,-0.44741,-0.47825
-0.088166,-0.36104,-0.10548
-0.27651,-0.44709,-0.70735
-0.6532,-0.35447,-0.22973
0.57104,-0.37976,-0.41224
0.10018,-0.44183,-0.52097
0.66522,-0.40111,0.64396
-1.1241,-0.44216,-0.83549
0.85356,-0.37976,-0.40447
1.0419,-0.44512,-0.2142
0.85356,-0.44741,0.26342
1.6069,-0.44741,0.52358
0.47687,0.18548,-0.066646
-0.27651,-0.35414,0.87306
0.47687,0.097784,0.0032498
-0.84155,-0.31407,-0.12101
0.94774,-0.37187,1.6108
-0.18234,-0.45563,1.2342
0.66522,-0.38764,-0.30351
-0.46486,-0.063477,-0.35011
-0.6532,-0.42541,-0.65299
-0.088166,-0.42213,0.95849
0.19435,-0.44741,-0.051113
1.0419,-0.42935,-0.28021
-0.74738,-0.42377,1.4167
0.75939,-0.39388,0.92354
-0.84155,-0.39782,-0.54426
-0.18234,-0.4103,0.32555
-0.088166,-0.44741,-0.12877
-0.27651,-0.44446,-0.2841
0.19435,-0.32425,-0.24138
-0.18234,-0.072344,0.069262
1.2303,0.24295,-0.70735
-0.27651,0.97306,-0.66464
-0.088166,-0.37614,-0.24527
1.3244,-0.40439,1.8865
0.10018,0.10435,1.9681
-0.18234,-0.44741,0.014899
-0.088166,-0.43231,-0.54038
-0.84155,-0.34232,-0.23362
1.3244,-0.38731,-0.42001
0.3827,-0.43461,-0.066646
-0.55903,-0.26349,-0.29963
1.6069,-0.29338,-0.24138
-0.55903,-0.27335,-0.42389
0.75939,-0.42738,-0.04723
-0.6532,-0.36793,-0.56756
-0.46486,-0.40176,0.1974
-1.5949,-0.44741,0.077028
-0.6532,-0.32688,-0.45884
0.94774,-0.37253,-0.47437
-0.18234,14.413,5.2998
0.85356,-0.475,-0.61028
-0.84155,-0.3456,-0.4433
0.10018,-0.40406,-0.078295
0.85356,-0.18565,0.37214
-0.088166,-0.4241,-0.6957
0.47687,-0.44676,-0.27633
-0.37068,-0.37155,0.7488
-0.6532,-0.35874,-0.38506
0.28853,-0.35742,0.58571
-0.088166,-0.48321,-0.34234
-0.37068,-0.44709,1.3584
-0.74738,-0.46712,-0.058879
-0.55903,-0.41818,-0.43942
1.6069,-0.45103,-0.56756
-0.18234,-0.44741,0.014899
0.19435,-0.61459,-0.52097
-0.18234,-0.31341,-0.79666
-0.46486,-0.42837,-0.48213
1.5128,0.091215,-0.21032
-0.46486,-0.44085,-0.28021
0.85356,-0.4241,1.6303
1.3244,-0.43034,-0.29575
0.28853,-0.35151,-0.37341
0.28853,-0.30816,-0.89762
-0.18234,-0.41162,1.7118
0.47687,-0.10453,-0.83549
-0.18234,-0.12457,-0.62581
-0.6532,-0.16201,5.5095
-0.088166,-0.22802,0.096444
0.85356,-0.13081,0.25177
-0.93572,-0.34856,-0.68405
-0.37068,-0.40143,0.20129
-0.18234,0.16905,-0.2841
0.94774,-0.077271,-0.81996
0.0060073,-0.16135,-0.43942
0.0060073,-0.19551,-0.21032
0.19435,-0.44741,-0.27633
-1.0299,-0.37877,-0.88597
1.2303,-0.44741,0.83034
0.19435,-0.41129,0.73715
1.7011,-0.47238,0.022665
0.57104,-0.38895,-0.34623
-0.088166,-0.46909,0.11586
-0.84155,-0.44741,-0.31905
-1.1241,-0.44709,-0.16761
-0.46486,-0.44741,0.30613
1.3244,1.3081,0.077028
-1.0299,-0.51606,-0.27245
-0.18234,-0.44741,-0.32681
-0.18234,-0.43362,-0.12489
0.85356,-0.43395,-0.26468
0.28853,-0.47993,-0.57145
-0.37068,-0.44183,-0.36564
0.47687,-0.35677,-0.39282
-0.84155,-0.50325,-0.82385
-0.37068,-0.37187,0.4498
-1.1241,-0.44446,0.35273
0.0060073,-0.13672,0.25953
0.3827,-0.021437,-0.09771
1.5128,-0.55613,1.0594
0.66522,-0.43296,-0.40836
1.7953,-0.44249,-0.69182
-1.4066,-0.21357,-0.10159
1.6069,1.3376,-0.54426
-0.6532,-0.2809,-0.26468
1.3244,-0.32031,2.5622
0.0060073,-0.44741,-0.078295
0.85356,0.11618,-0.68405
0.75939,-0.39257,-0.23362
0.28853,-0.43428,-0.38117
0.28853,-0.39881,-0.18314
-0.93572,-0.44183,-0.5365
-0.6532,-0.11537,-0.47437
0.47687,0.054102,0.042081
0.10018,-0.20306,-0.39282
1.0419,-0.28845,-0.50543
-1.1241,-0.44741,-0.18314
1.1361,-0.40275,0.034314
0.19435,-0.008957,0.43815
-0.27651,-0.27761,0.11586
0.47687,-0.29666,-0.14431
0.66522,-0.2671,0.65561
-1.0299,-0.42015,0.20129
0.28853,-0.37746,-0.38894
-0.93572,-0.38074,1.3429
0.10018,-0.27729,-0.23362
-0.088166,0.82592,-0.43942
1.0419,-0.041472,-0.043347
0.3827,-0.19912,-0.3074
0.66522,-0.39585,-0.719
0.3827,-0.46909,0.018782
-0.6532,-0.36695,-0.95199
-0.6532,-0.49471,-0.6957
0.47687,-0.4241,0.61289
0.75939,-0.28156,-0.37341
0.85356,-0.36563,-0.50155
-0.6532,-0.44741,-0.42001
-0.088166,-0.4438,-0.83549
-0.46486,-0.23755,-0.2608
1.7011,-0.40669,-0.90151
0.3827,-0.42048,-0.031698
-0.46486,-0.41227,-0.43554
1.4186,-0.29207,0.61289
0.10018,-0.32524,-0.53261
-1.0299,-0.43231,-0.5598
-1.0299,-0.43625,0.11974
0.57104,-0.14033,-0.12877
-0.74738,-0.4507,-0.52485
-0.46486,-0.48223,-0.49767
-0.18234,-0.29272,-0.37729
1.4186,-0.19189,-0.42389
-0.18234,-0.39158,0.038198
0.10018,-0.34396,0.0032498
1.0419,0.59207,-0.90151
-0.46486,-0.40439,-0.40836
-0.55903,-0.38041,0.64396
0.57104,-0.42015,-0.3074
1.7011,-0.44741,-0.62581
1.5128,1.3363,0.48475
-0.27651,0.1303,0.70609
0.47687,-0.48847,-0.91316
-0.6532,-0.44741,-0.24527
-1.2182,1.2243,4.0339
-0.27651,-0.25922,-0.66464
1.4186,0.078734,0.65561
0.0060073,-0.49241,-0.26857
1.0419,-0.44741,-0.24527
1.2303,-0.38403,-0.3074
1.8895,-0.38337,-0.3074
1.1361,-0.35283,-0.73453
0.57104,-0.44117,-0.59474
1.1361,-0.4392,0.030431
0.47687,-0.37647,1.0323
-0.18234,-0.38501,-0.62969
1.4186,-0.4149,-0.40059
1.3244,0.30732,-0.37341
0.28853,-0.44183,0.36438
-0.37068,-0.44741,-0.70735
-0.55903,-0.44741,-0.40447
1.3244,-0.17153,0.20129
-0.37068,-0.32984,0.51193
-1.0299,-0.44741,0.43039
-0.37068,-0.55415,-0.56756
-0.46486,-0.45234,0.32166
-0.27651,-0.2566,-0.6957
0.0060073,0.88931,-0.45884
0.66522,-0.42311,0.2207
1.3244,-0.40111,0.014899
-1.2182,-0.41818,-0.32681
1.2303,-0.44741,-0.4666
-1.0299,-0.29962,1.04
0.66522,-0.3456,-0.47825
-0.93572,-0.44741,-0.86268
-0.27651,-0.3213,6.3987
-0.37068,-0.31768,-0.15207
-0.37068,-0.48617,-0.43165
1.4186,-0.44577,0.57795
0.94774,-0.43099,-0.53261
-0.18234,-0.35381,-0.1909
0.75939,-0.44249,-0.64522
0.94774,-0.23295,-0.19479
0.19435,-0.14591,-0.25303
-0.84155,-0.36761,-0.4433
-1.1241,-0.3144,-0.75007
0.66522,-0.011256,0.3139
1.3244,-0.36366,0.10421
1.1361,0.66827,-0.10548
0.57104,0.24426,-0.35011
-0.18234,0.49749,0.077028
-0.93572,-0.42771,0.50805
-0.18234,0.28368,-0.38894
-0.088166,0.49847,-0.43942
-0.088166,-0.44906,-0.69959
0.66522,-0.39913,-0.45107
-0.74738,-0.44512,-0.66464
-0.088166,-0.41162,-0.43165
1.7011,-0.4865,0.11974
-1.0299,-0.28845,1.7273
-0.93572,0.16084,-0.34234
-0.55903,-0.27236,2.1118
1.2303,-0.44052,0.47699
-0.6532,0.35199,-0.15596
-0.84155,-0.41786,-0.78113
1.4186,0.94711,0.17799
-0.84155,-0.31768,-0.066646
0.10018,-0.44249,-0.10936
-0.74738,-0.4195,0.014899
1.0419,-0.50785,0.5197
1.0419,-0.23065,-0.22197
1.0419,-0.50752,-0.43942
-1.0299,-0.071688,-0.023932
0.28853,-0.44709,-0.089944
-0.55903,-0.42475,-0.089944
1.3244,-0.37516,0.27118
-0.74738,-0.33837,-0.55203
-0.37068,-0.36859,-0.04723
0.10018,-0.44741,0.13527
0.19435,-0.44741,-0.85879
-0.27651,-0.15248,-0.4899
-0.37068,-0.40702,1.0556
-0.93572,-0.36465,-0.32293
0.0060073,-0.42607,1.0323
0.0060073,-0.56762,-0.88986
-1.1241,-0.37877,0.20517
-0.27651,-0.37483,-0.18314
0.28853,-0.4461,0.20905
-0.18234,-0.41326,0.59736
-1.2182,-0.34494,0.5197
-0.74738,-0.56204,-0.2608
0.0060073,-0.4461,0.10033
-0.088166,-0.55317,-0.4433
-1.1241,-0.49668,0.27118
-0.27651,-0.004359,-0.61416
-0.84155,-0.35512,-0.12489
0.3827,-0.033918,0.96625
-0.74738,-0.41424,0.5197
-0.6532,-0.1689,1.6536
0.0060073,-0.41818,0.2906
0.0060073,-0.40143,0.20517
-0.55903,-0.39881,-0.50543
-0.088166,-0.38173,0.24788
1.7953,-0.43231,-0.21809
0.57104,-0.3814,-0.64522
0.47687,-0.27335,1.8671
-0.93572,-0.44741,0.057613
0.75939,-0.44709,0.0071329
-1.1241,-0.43329,0.038198
-0.93572,-0.50423,0.53523
-0.27651,-0.31965,0.014899
-0.37068,-0.3768,0.19352
-0.55903,-0.49044,0.81093
-0.93572,-0.19025,0.24012
0.0060073,-0.44741,-0.38117
0.47687,-0.42114,-0.051113
-0.088166,-0.41293,-0.26857
-1.1241,-0.38764,0.84976
0.75939,-0.42048,0.20129
0.10018,-0.44741,-0.75007
1.2303,-0.27991,-0.24138
-0.088166,-0.36793,-0.14431
1.1361,-0.36728,-0.2375
0.75939,-0.4172,-0.14431
-0.088166,-0.44741,-0.75395
-1.1241,-0.13606,-0.71124
-0.46486,-0.43986,0.55076
-0.37068,-0.21423,0.46534
-0.18234,-0.051653,-0.54426
-0.46486,-0.32655,5.1988
0.28853,0.088259,0.34108
-0.088166,-0.44544,-0.76948
0.75939,-0.43888,0.069262
-1.0299,-0.46318,-0.41224
1.5128,0.25609,-0.027815
-1.5949,-0.42213,0.51193
0.47687,-0.31571,0.18575
-0.74738,-0.44052,-0.26857
0.19435,-0.44741,-0.51708
0.19435,-0.61065,-0.093827
-0.088166,-0.32622,-0.6957
0.28853,-0.4218,-0.95199
-0.55903,-0.37319,0.096444
0.57104,-0.28221,-0.57921
-0.74738,-0.32524,-0.4899
-0.93572,-0.44741,-0.4433
-0.088166,-0.44741,-0.53261
-0.46486,-0.40636,-0.63357
1.4186,-0.4461,-0.88209
-0.088166,-0.3098,-0.56756
0.0060073,-0.34166,-0.66464
1.1361,-0.3479,1.3002
-0.18234,-0.24806,-0.61804
0.28853,-0.25725,-0.23362
-0.27651,0.55332,0.10421
1.2303,-0.42015,-0.26468
1.6069,-0.42508,-0.33458
1.0419,-0.42837,-0.17537
-1.2182,-0.36498,-0.31128
-0.46486,-0.22145,-0.32681
1.7953,-0.32786,1.4478
0.10018,-0.42935,-0.31905
0.10018,-0.41424,-0.87821
0.28853,-0.41293,4.9348
0.94774,-0.34067,-0.016166
0.75939,-0.38238,-0.22585
0.57104,-0.37877,-0.47825
-0.37068,-0.38731,-0.56756
-0.6532,-0.41293,0.21682
-0.55903,-0.41162,1.3157
-0.55903,-0.32392,-0.19867
-0.088166,-0.44971,0.58959
1.3244,-0.44741,-0.38117
1.3244,-0.40045,-0.83938
-0.55903,-0.26678,-0.7889
1.5128,-0.39421,-0.40059
1.1361,-0.40964,0.30225
0.0060073,-0.27926,-0.09771
1.5128,-0.18237,-0.18314
0.3827,-0.36596,-0.66076
0.19435,-0.049683,-0.19479
1.4186,-0.44512,0.18187
-0.93572,-0.35512,-0.20255
-0.37068,-0.41851,-0.50543
-1.0299,-0.4369,-0.52873
-1.0299,-0.40964,-0.74618
1.2303,-0.36399,-0.74618
-0.46486,-0.40012,-0.36564
1.3244,-0.32162,0.32943
-0.37068,-0.26054,-0.5132
-0.27651,-0.44741,-0.77337
0.66522,0.78552,-0.035581
1.3244,1.8253,0.57406
1.7011,-0.34659,-0.031698
-0.37068,-0.58568,-0.29186
-0.74738,-0.42771,-0.26468
0.28853,-0.42541,-0.14819
1.5128,-0.31538,-0.40836
-1.0299,-0.18467,-0.63357
0.10018,-0.36892,-0.2608
0.94774,-0.30914,-0.16372
0.28853,-0.39454,-0.65687
0.47687,-0.3525,-0.80443
-1.1241,-0.41129,-0.34623
-0.18234,-0.36695,-0.42777
0.10018,-0.44741,-0.4899
0.85356,-0.39618,-0.54815
0.10018,-0.44741,0.065379
-0.18234,-0.44085,-0.52097
1.3244,-0.4172,-0.54426
0.47687,-0.41818,0.85753
0.10018,-0.39289,0.10421
0.3827,-0.41359,-0.86656
0.19435,-0.59652,0.24788
0.10018,-0.30126,-0.21809
-1.0299,-0.4461,-0.33458
0.57104,-0.11865,-0.22197
0.94774,-0.47008,-0.16372
-0.27651,-0.43362,-0.24527
1.5128,0.083661,-0.62969
0.10018,-0.37483,1.7933
-0.84155,-0.37844,-0.27245
0.47687,-0.44741,-0.73065
-1.1241,-0.38665,-0.45495
1.7011,-0.17284,-0.59086
-0.84155,-0.34856,0.53135
0.28853,-0.28221,1.44
-0.088166,-0.31374,0.94684
-0.93572,-0.43001,0.72938
0.47687,0.30897,-0.066646
0.19435,-0.40012,-0.49378
-0.6532,-0.38009,0.20905
-0.18234,-0.34724,0.065379
-1.0299,-0.36498,-0.5365
1.4186,-0.44741,0.2906
-1.1241,-0.44479,-0.56368
-0.088166,-0.40176,-0.64911
-0.46486,-0.38698,-0.50543
-0.37068,-0.36925,-0.22585
-0.55903,-0.44741,0.26342
-0.55903,-0.44741,0.13139
0.57104,-0.3745,-0.73842
-0.93572,-0.31144,-0.16761
1.4186,-0.37417,-0.62581
1.5128,-0.38271,-0.87821
-0.46486,-0.52985,-0.37341
0.3827,-0.49307,-0.41224
0.57104,-0.20667,0.038198
-1.1241,-0.44741,-0.59863
1.5128,-0.44709,2.3059
0.3827,-0.41556,2.5816
-0.93572,-0.30455,-0.38506
-0.93572,-0.44741,2.6981
-0.37068,-0.39913,0.61289
-1.0299,-0.44643,-0.32681
1.6069,-0.083183,-0.30351
